"","datetime","city","country","shape"
"81144",2020-09-11,"myrtle beach","us","fireball"
"81145",2020-09-11,"scottsdale","us","other"
"81146",NA,"imphal (india)","","triangle"
"81147",2019-09-01,"geneva","us","disk"
"81148",2019-09-01,"graham","us","sphere"
"81149",2019-09-01,"brecksville","us","circle"
"81150",2019-09-01,"fargo","us","disk"
"81151",2019-09-01,"fort benning","","disk"
"81152",2019-09-01,"toledo","us","light"
"81153",2019-09-01,"san juan island (100 miles north of seattle)","","disk"
"81154",2019-09-01,"seattle","us","circle"
"81155",2019-09-01,"hopewell","us","light"
"81156",2019-09-01,"oxen hill","","oval"
"81157",2019-09-01,"east hartford","us","fireball"
"81158",2019-09-01,"azores (aboard uss albany)","","circle"
"81159",2019-09-01,"jefferson city","us","sphere"
"81160",2019-09-01,"new york city (queens)","us","sphere"
"81161",2019-09-01,"bentonia","us","light"
"81162",2019-09-01,"winchester","us","cigar"
"81163",2019-09-01,"north royalton","us","disk"
"81164",2019-09-01,"gulf of mexico","","oval"
"81165",2019-09-01,"walpole","us","oval"
"81166",2019-09-01,"los angeles","us","disk"
"81167",2019-09-01,"freeway by air force base","","cigar"
"81168",2019-09-01,"humboldt","us","cigar"
"81169",2019-09-01,"dexter","us","sphere"
"81170",2019-09-01,"buffalo","us","triangle"
"81171",2019-09-01,"orono","us","rectangle"
"81172",2019-09-01,"forest grove","us","circle"
"81173",2019-09-01,"onawa","us","disk"
"81174",2019-09-01,"lago vista","us","light"
"81175",2019-09-01,"loveland","us","disk"
"81176",2019-09-01,"robbins afb","","circle"
"81177",2019-09-01,"elmira (canada)","ca","triangle"
"81178",2019-09-01,"owensboro","us",""
"81179",2019-09-01,"cumberland","us","light"
"81180",2019-09-01,"auburn/montgomery (between)","","rectangle"
"81181",2019-09-01,"bremen","us","disk"
"81182",2019-09-01,"sitka (north of&#44 st. john bay)","us","disk"
"81183",2019-09-01,"fullerton (north of anaheim...i.e.disneyland)","us","other"
"81184",2019-09-01,"independence","us","disk"
"81185",2019-09-01,"valencia","us","oval"
"81186",2019-09-01,"canon city","us","oval"
"81187",2019-09-01,"san antonio","us","sphere"
"81188",2019-09-01,"st. agatha","us","light"
"81189",2019-09-01,"burlington (canada)","ca","unknown"
"81190",2019-09-01,"lighthouse point","us","disk"
"81191",2019-09-01,"washougal","us","light"
"81192",2019-09-01,"belzoni","us","light"
"81193",2019-09-01,"ahwahnee","us","fireball"
"81194",2019-09-01,"bourbonnais","us","triangle"
"81195",2019-09-01,"plano","us","disk"
"81196",2019-09-01,"everett","us","triangle"
"81197",2019-09-01,"arlington","us","sphere"
"81198",2019-09-01,"diamond bar","us","chevron"
"81199",2019-09-01,"middletown","us","disk"
"81200",2019-09-01,"grand rapids","us","cone"
"81201",2019-09-01,"keene valley","us","light"
"81202",2019-09-01,"dublin","","triangle"
"81203",2019-09-01,"tahlequah","us","triangle"
"81204",NA,"middletown","us",""
"81205",2019-09-01,"san francisco","us","circle"
"81206",2019-09-01,"sioux city (ia)/sioux falls (sd) (between; on i 29)","us","other"
"81207",2019-09-01,"memphis","us","triangle"
"81208",2019-09-01,"sunnyside","us","light"
"81209",2019-09-01,"greenfield","us","light"
"81210",2019-09-01,"bartlett","us","disk"
"81211",2019-09-01,"rockford/belvedere (between)","","disk"
"81212",2019-09-01,"crowley","us","unknown"
"81213",2019-09-01,"new york city (brooklyn)","us","disk"
"81214",2019-09-01,"commack","us","other"
"81215",2019-09-01,"farmville","us","disk"
"81216",2019-09-01,"greenville (near the greenville airport)","us","triangle"
"81217",2019-09-01,"kenna","us","circle"
"81218",2019-09-01,"spotsylvania","us","other"
"81219",2019-09-01,"carrollton","us","sphere"
"81220",2019-09-01,"rockford","us","formation"
"81221",2019-09-01,"sickles","us","triangle"
"81222",2019-09-01,"lake conroe","","circle"
"81223",2019-09-01,"concordia","us","sphere"
"81224",2019-09-01,"hansville","us","disk"
"81225",2019-09-01,"jacksonveil","","sphere"
"81226",2019-09-01,"diamond","us","light"
"81227",2019-09-01,"fairburn","us","disk"
"81228",2019-09-01,"port jervis","us","triangle"
"81229",2019-09-01,"crestwood","us","light"
"81230",NA,"nome","us","light"
"81231",2019-09-01,"north las vegas","us","diamond"
"81232",2019-09-01,"allentown","us","disk"
"81233",2019-09-01,"rosedale&#44 queensland  (australia)","","light"
"81234",2019-09-01,"boulder","us","triangle"
"81235",2019-09-01,"dublin (republic of ireland)","","triangle"
"81236",2019-09-01,"baltimore","us","triangle"
"81237",2019-09-01,"pacific beach","us","oval"
"81238",2019-09-01,"medanales","us","light"
"81239",2019-09-01,"river rouge","us","sphere"
"81240",2019-09-01,"manor (in or just outside of)","us","unknown"
"81241",2019-09-01,"rockland/westchester counties","","disk"
"81242",2019-09-01,"pendleton","us","rectangle"
"81243",2019-09-01,"waterbury","us","oval"
"81244",2019-09-01,"wappingers falls","us","formation"
"81245",2019-09-01,"maysville","us","triangle"
"81246",2019-09-01,"oak harbor","us","other"
"81247",2019-09-01,"valparaiso (chile)","","sphere"
"81248",2019-09-01,"santiago","","light"
"81249",2019-09-01,"virginia beach","us","unknown"
"81250",2019-09-01,"panorama city","us","other"
"81251",2019-09-01,"hewlett","us","disk"
"81252",2019-09-01,"carlsberg","","disk"
"81253",2019-09-01,"roswell (west side)","us","disk"
"81254",2019-09-01,"yukon","us","light"
"81255",2019-09-01,"vaughn","us","unknown"
"81256",2019-09-01,"cluj (romania)","","sphere"
"81257",2019-09-01,"roswell","us",""
"81258",2019-09-01,"franklin","us","sphere"
"81259",2019-09-01,"hiddenite","us","disk"
"81260",2019-09-01,"cincinnati","us","triangle"
"81261",2019-09-01,"dover","us","circle"
"81262",2019-09-01,"israel","","circle"
"81263",2019-09-01,"marion","us","triangle"
"81264",2019-09-01,"roscoe","us","triangle"
"81265",2019-09-01,"san antonio","us","other"
"81266",2019-09-01,"abilene","us","triangle"
"81267",2019-09-01,"kelowna (canada)","ca","unknown"
"81268",2019-09-01,"prescott","us","sphere"
"81269",2019-09-01,"tulsa","us","rectangle"
"81270",2019-09-01,"st. louis","us","rectangle"
"81271",2019-09-01,"yakima indian reservation","","other"
"81272",2019-09-01,"st. louis","us","rectangle"
"81273",2019-09-01,"yakama indian reservation","","rectangle"
"81274",2019-09-01,"boston (above)","us","circle"
"81275",2019-09-01,"holloman afb","","oval"
"81276",2019-09-01,"grants pass","us","light"
"81277",2019-09-01,"port elizabeth","us","rectangle"
"81278",2019-09-01,"streamwood","us","triangle"
"81279",2019-09-01,"noblesville","us","triangle"
"81280",2019-09-01,"yukon territory (canada)","","circle"
"81281",2019-09-01,"lackawanna (suburb of buffalo)","us","triangle"
"81282",2019-09-01,"bethel (albany township)","us","light"
"81283",2019-09-01,"pottsville","us","sphere"
"81284",2019-09-01,"new york city","us","light"
"81285",2019-09-01,"grants pass","us","changing"
"81286",2019-09-01,"sitka","","oval"
"81287",2019-09-01,"tucumcari (on i-40 westbound)","us","triangle"
"81288",2019-09-01,"san francisco","us","sphere"
"81289",NA,"canton","us","unknown"
"81290",2019-09-01,"ocean shores","us","triangle"
"81291",2019-09-01,"pahrump","us","changing"
"81292",2019-09-01,"pahrump","us","light"
"81293",2019-09-01,"savannah","us","diamond"
"81294",2019-09-01,"eagle butte","us","light"
"81295",2019-09-01,"coral springs","us","light"
"81296",2019-09-01,"tuscaloosa","us","disk"
"81297",2019-09-01,"concord","us","disk"
"81298",2019-09-01,"ohio-michigan border","","light"
"81299",2019-09-01,"new holland (rural)","us","unknown"
"81300",2019-09-01,"wattsburgh (corry)","","other"
"81301",2019-09-01,"fort collins","","disk"
"81302",2019-09-01,"fort collins","","disk"
"81303",2019-09-01,"wabeno","us","fireball"
"81304",2019-09-01,"wise","us","oval"
"81305",2019-09-01,"woodmont","us","disk"
"81306",2019-09-01,"pleasant view","us","fireball"
"81307",2019-09-01,"carlsbad","us","light"
"81308",2019-09-01,"albany","","light"
"81309",2019-09-01,"new york city (brooklyn)","us","oval"
"81310",2019-09-01,"seaside","us","triangle"
"81311",2019-09-01,"leonardo","us","disk"
"81312",2019-09-01,"tolono","us","circle"
"81313",2019-09-01,"jonesville","us","cigar"
"81314",2019-09-01,"avoca","us","triangle"
"81315",2019-09-01,"dartford tunnel (near; kent) (uk/england)","","triangle"
"81316",2019-09-01,"thompson","","formation"
"81317",2019-09-01,"desert center (~west to 10 miles east of chiriaco summit)","us","sphere"
"81318",2019-09-01,"ft. myers beach (off coast of)","","triangle"
"81319",2019-09-01,"junction city","us","triangle"
"81320",2019-09-01,"willsboro","us","circle"
"81321",2019-09-01,"santa cruz","us","unknown"
"81322",2019-09-01,"tinley park","us","triangle"
"81323",2019-09-01,"bothell","us","formation"
"81324",2019-09-01,"wadsworth","us","light"
"81325",2019-09-01,"lincolnton","us","changing"
"81326",2019-09-01,"stockton","us","formation"
"81327",2019-09-01,"cleveland","us","light"
"81328",2019-09-01,"chicago","us","cigar"
"81329",2019-09-01,"stuttgart","us","cigar"
"81330",2019-09-01,"flagstaff","us","oval"
"81331",2019-09-01,"bicknell","us","light"
"81332",2019-09-01,"lakewood","us","rectangle"
"81333",2019-09-01,"mexico","us","unknown"
"81334",2019-09-01,"vallejo","us",""
"81335",2019-09-01,"gold beach","us","fireball"
"81336",2019-09-01,"suisun","","formation"
"81337",2019-09-01,"coon rapids","us","triangle"
"81338",2019-09-01,"kapaa","us","triangle"
"81339",2019-09-01,"medford","us","changing"
"81340",2019-09-01,"mica mountain","","light"
"81341",2019-09-01,"paola","us","cigar"
"81342",2019-09-01,"portland","us",""
"81343",2019-09-01,"sunriver","us","fireball"
"81344",2019-09-01,"portland","us","other"
"81345",2019-09-01,"fairfield","us","triangle"
"81346",2019-09-01,"coos bay","us","other"
"81347",2019-09-01,"florence","us","fireball"
"81348",2019-09-01,"alturas","us",""
"81349",2019-09-01,"alturas","us","formation"
"81350",2019-09-01,"auburn","us","fireball"
"81351",2019-09-01,"auburn","us","fireball"
"81352",2019-09-01,"beaverton","us",""
"81353",2019-09-01,"black rock city (near gerlach)","","fireball"
"81354",2019-09-01,"black rock city","","fireball"
"81355",2019-09-01,"chico","us","fireball"
"81356",2019-09-01,"el dorado hills","us","light"
"81357",2019-09-01,"eugene","us","light"
"81358",2019-09-01,"lake trinity (aprox. 30 miles north of redding&#44 ca)","","fireball"
"81359",2019-09-01,"marinwood (northern part of san rafael)","us","teardrop"
"81360",2019-09-01,"northern california (16&#44500 ft over sierra mountains)","","other"
"81361",2019-09-01,"novato","us","light"
"81362",2019-09-01,"portland","us","unknown"
"81363",2019-09-01,"reno","us","fireball"
"81364",2019-09-01,"saddleback fire lookout- tahoe natl. forest- downieville dis","","unknown"
"81365",2019-09-01,"vacaville","us","triangle"
"81366",2019-09-01,"wilsonville/canby","","light"
"81367",2019-09-01,"portland","us",""
"81368",2019-09-01,"donner summit (15 miles west of; interstate 80)","","light"
"81369",2019-09-01,"middlesbrough (uk/england)","gb","teardrop"
"81370",2019-09-01,"orland","us","fireball"
"81371",2019-09-01,"portland","us",""
"81372",2019-09-01,"sacramento","us","changing"
"81373",2019-09-01,"santa barbara","us","cigar"
"81374",2019-09-01,"nenana","us","light"
"81375",2019-09-01,"orwigsburg/deer lake area","","diamond"
"81376",2019-09-01,"adelaide (south australia)","au","light"
"81377",2019-09-01,"santa barbara","us","cigar"
"81378",2019-09-01,"spokane","us","triangle"
"81379",2019-09-01,"alaska","","light"
"81380",2019-09-01,"brier","us","formation"
"81381",2019-09-01,"chico","us","other"
"81382",2019-09-01,"everett","us",""
"81383",2019-09-01,"huntington","us","rectangle"
"81384",2019-09-01,"independence","us","other"
"81385",2019-09-01,"lima","us","light"
"81386",2019-09-01,"murfreesboro","us","fireball"
"81387",NA,"batesville","us",""
"81388",2020-09-01,"channing/littlefield (385 between)","","changing"
"81389",2020-09-01,"cameron park","us","egg"
"81390",2020-09-01,"zante (greece)","","light"
"81391",2020-09-01,"pottsboro","us","other"
"81392",2020-09-01,"albuquerque","us","diamond"
"81393",2020-09-01,"london (uk/england)","gb","disk"
"81394",2020-09-01,"union","us","other"
"81395",2020-09-01,"attleboro","us","circle"
"81396",2020-09-01,"post","us","light"
"81397",2020-09-01,"joshua","us","triangle"
"81398",2020-09-01,"oakland","us","cylinder"
"81399",2020-09-01,"pipestone (20-30 miles north of)","us","triangle"
"81400",2020-09-01,"sedona","us","fireball"
"81401",2020-09-01,"south bend","us","triangle"
"81402",2020-09-01,"tempe","us","flash"
"81403",2020-09-01,"south county","","other"
"81404",2020-09-01,"orchard park","us","other"
"81405",2020-09-01,"crete","us","oval"
"81406",2020-09-01,"roswell","us","formation"
"81407",2020-09-01,"blackburn (uk/england)","gb","egg"
"81408",2020-09-01,"athens","us","triangle"
"81409",2020-09-01,"dallas","us","disk"
"81410",2020-09-01,"san marcos (20 miles west of)","us","other"
"81411",2020-09-01,"mannford","us","other"
"81412",2020-09-01,"terre haute","us","sphere"
"81413",2020-09-01,"terre haute","us","oval"
"81414",2020-09-01,"philadelphia","us","fireball"
"81415",2020-09-01,"gig harbor","us","cigar"
"81416",2020-09-01,"west sedona","us","light"
"81417",2020-09-01,"zionsville","us","disk"
"81418",2020-09-01,"branch","","changing"
"81419",2020-09-01,"halifax (canada)","ca","fireball"
"81420",2020-09-01,"winter springs","us","triangle"
"81421",2020-09-01,"charlotte","us","disk"
"81422",2020-09-01,"parry sound (canada)","ca","triangle"
"81423",2020-09-01,"sacramento","us","light"
"81424",2020-09-01,"edinboro","us","unknown"
"81425",2020-09-01,"sturbridge","us","changing"
"81426",2020-09-01,"cantonment","us","rectangle"
"81427",2020-09-01,"oracle","us","disk"
"81428",2020-09-01,"lake villa","us","sphere"
"81429",2020-09-01,"polonnaruwa (sri lanka)","","disk"
"81430",2020-09-01,"puerto vallarta (mexico)","","other"
"81431",2020-09-01,"topeka","us","triangle"
"81432",2020-09-01,"omaha","us","unknown"
"81433",2020-09-01,"leeds (uk/england)","gb","diamond"
"81434",2020-09-01,"republic","us","light"
"81435",2020-09-01,"trout lake","us","triangle"
"81436",2020-09-01,"norwich (uk/england)","gb","oval"
"81437",2020-09-01,"scappoose","us","triangle"
"81438",2020-09-01,"trout lake (mt. adams)","us","triangle"
"81439",2020-09-01,"mt. rainier nat&#39l park (south side of)","","unknown"
"81440",2020-09-01,"portland","us","light"
"81441",2020-09-01,"la mesa","us",""
"81442",2020-09-01,"van nuys","us","circle"
"81443",2020-09-01,"springfield","us","oval"
"81444",2020-09-01,"springfield","us","teardrop"
"81445",2020-09-01,"van nuys","us","sphere"
"81446",2020-09-01,"dundalk","us","sphere"
"81447",2020-09-01,"cypress","us","circle"
"81448",2020-09-01,"florence","us","unknown"
"81449",2020-09-01,"denver","us","light"
"81450",2020-09-01,"los angeles","us","disk"
"81451",2020-09-01,"reseda","us","other"
"81452",2020-09-01,"seattle (alkii beach)","us","light"
"81453",2020-09-01,"country","","light"
"81454",2020-09-01,"woodland hills","us","circle"
"81455",2020-09-01,"grants pass","us","other"
"81456",2020-09-01,"remer","us","light"
"81457",2020-09-01,"savannah","us","light"
"81458",2020-09-01,"hillsboro","us","light"
"81459",2020-09-01,"new york city (forest hills)","us",""
"81460",2020-09-01,"brooklyn","us","sphere"
"81461",2020-09-01,"phoenix (south of)","us","triangle"
"81462",2020-09-01,"evergreen","us","circle"
"81463",2020-09-01,"pie town","us","sphere"
"81464",2020-09-01,"new york city (bronx)","us","oval"
"81465",2020-09-01,"linglestown","us","triangle"
"81466",2020-09-01,"wisconsin (city unspecified by witness)","","light"
"81467",2020-09-01,"providence","us","egg"
"81468",2020-09-01,"brighton","us","light"
"81469",2020-09-01,"destin","us","light"
"81470",2020-09-01,"monticello","us","unknown"
"81471",2020-09-01,"arcadia","us","light"
"81472",2020-09-01,"franklinton","us","circle"
"81473",2020-09-01,"st-hubert (canada)","","light"
"81474",2020-09-01,"constanta (romania)","","triangle"
"81475",2020-09-01,"ashgrove","","unknown"
"81476",2020-09-01,"shirley","us","oval"
"81477",2020-09-01,"goodlettsville","us","rectangle"
"81478",2020-09-01,"san jose","us","light"
"81479",2020-09-01,"maryville","us","cylinder"
"81480",2020-09-01,"flint","us","disk"
"81481",2020-09-01,"jefferson city","us","light"
"81482",2020-09-01,"fall river","us","cylinder"
"81483",2020-09-01,"marion","us","light"
"81484",2020-09-01,"naperville","us","light"
"81485",2020-09-01,"fort wayne","us","triangle"
"81486",2020-09-01,"bluffton","","light"
"81487",2020-09-01,"murfreesboro","us","triangle"
"81488",2020-09-01,"warrenville","us","sphere"
"81489",2020-09-01,"boone","us","chevron"
"81490",2020-09-01,"great falls","us","light"
"81491",2020-09-01,"banning","us","egg"
"81492",2020-09-01,"cape hatteras","","fireball"
"81493",2020-09-01,"warren","us","triangle"
"81494",2020-09-01,"lemont","us","unknown"
"81495",2020-09-01,"shaftsbury","","sphere"
"81496",NA,"ramadi (iraq)","","light"
"81497",2020-09-01,"kirkland","us","rectangle"
"81498",2020-09-01,"leesburg","us","light"
"81499",2020-09-01,"denton","us","disk"
"81500",2020-09-01,"satellite beach","us","triangle"
"81501",2020-09-01,"kingston","us","unknown"
"81502",2020-09-01,"comox (canada)","ca","formation"
"81503",2020-09-01,"hanover park","us","changing"
"81504",2020-09-01,"new york city (manhattan)","us","sphere"
"81505",2020-09-01,"lancaster (cantsfield) (uk/england)","gb","light"
"81506",2020-09-01,"yelm (east of)","us","light"
"81507",2020-09-01,"kamloops (canada)","ca","teardrop"
"81508",2020-09-01,"snohomish","us","other"
